market_id,created_at,actual_delivery_time,store_primary_category,order_protocol,total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_dashers,total_busy_dashers,total_outstanding_orders,estimated_store_to_consumer_driving_duration
4.0,2015-02-06 06:56:57,2015-02-06 07:38:57,45,3.0,5,3145,3,425,1045,8.0,1.0,1.0,470.0
4.0,2015-01-25 21:27:26,2015-01-25 21:59:26,55,5.0,1,950,1,950,950,65.0,71.0,29.0,571.0
4.0,2015-01-22 01:25:40,2015-01-22 02:14:40,45,3.0,1,950,1,950,950,79.0,77.0,119.0,591.0
4.0,2015-02-05 05:17:55,2015-02-05 06:13:55,45,3.0,3,1470,2,216,992,29.0,37.0,75.0,443.0
4.0,2015-01-27 01:33:22,2015-01-27 02:14:22,45,3.0,2,2490,1,1245,1245,74.0,103.0,95.0,597.0
4.0,2015-02-07 22:54:23,2015-02-07 23:33:23,45,3.0,6,4495,6,425,1745,38.0,29.0,32.0,400.0
2.0,2015-01-24 22:29:58,2015-01-24 23:05:58,39,5.0,2,2095,2,850,1245,39.0,59.0,36.0,796.0
4.0,2015-01-23 20:29:21,2015-01-23 21:06:21,45,3.0,1,850,1,850,850,76.0,77.0,111.0,154.0
4.0,2015-02-11 21:21:01,2015-02-11 22:09:01,45,3.0,4,3935,3,100,1345,49.0,50.0,64.0,786.0
4.0,2015-02-14 05:36:02,2015-02-14 06:10:02,45,3.0,1,950,1,950,950,50.0,48.0,52.0,400.0
4.0,2015-01-30 00:13:32,2015-01-30 01:11:32,45,3.0,8,9085,8,625,1745,37.0,27.0,32.0,654.0
4.0,2015-02-09 19:28:36,2015-02-09 20:37:36,45,3.0,7,6295,7,300,1345,57.0,55.0,118.0,785.0
4.0,2015-01-31 02:08:25,2015-01-31 03:13:25,45,3.0,2,1670,2,425,1245,101.0,70.0,191.0,436.0
4.0,2015-02-05 05:26:53,2015-02-05 06:19:53,45,3.0,3,2595,3,425,1745,27.0,29.0,61.0,371.0
4.0,2015-01-30 06:41:00,2015-01-30 07:26:00,45,3.0,3,2645,3,600,1445,6.0,4.0,2.0,553.0
4.0,2015-01-27 03:02:37,2015-01-27 03:51:37,45,3.0,2,1845,2,500,1345,92.0,123.0,154.0,441.0
4.0,2015-02-16 03:53:08,2015-02-16 04:33:08,45,3.0,2,950,2,100,850,102.0,95.0,106.0,805.0
4.0,2015-02-13 05:39:57,2015-02-13 06:11:57,45,3.0,2,1025,2,100,925,34.0,19.0,19.0,409.0
4.0,2015-02-16 03:43:19,2015-02-16 04:22:19,45,3.0,2,2070,2,625,1445,103.0,94.0,131.0,255.0
4.0,2015-02-18 05:42:23,2015-02-18 06:18:23,45,3.0,2,2595,2,850,1745,18.0,14.0,13.0,359.0
4.0,2015-02-04 04:36:45,2015-02-04 05:21:45,45,3.0,2,1722,2,651,986,44.0,41.0,58.0,633.0
4.0,2015-01-30 05:39:04,2015-01-30 06:21:04,45,3.0,3,2715,3,425,1245,22.0,18.0,21.0,477.0
4.0,2015-02-15 06:11:11,2015-02-15 06:51:11,45,3.0,3,1945,3,100,1245,19.0,16.0,11.0,504.0
4.0,2015-02-15 06:40:32,2015-02-15 07:23:32,45,3.0,2,1150,2,300,850,13.0,13.0,9.0,627.0
4.0,2015-02-11 19:26:25,2015-02-11 20:24:25,45,3.0,1,1045,1,1045,1045,69.0,66.0,152.0,343.0
4.0,2015-01-24 03:03:18,2015-01-24 03:57:18,46,1.0,1,1403,1,1314,1292,129.0,127.0,205.0,464.0
4.0,2015-02-09 22:42:51,2015-02-09 23:14:51,45,3.0,1,1025,1,1025,1025,20.0,17.0,16.0,109.0
4.0,2015-01-26 01:36:41,2015-01-26 02:19:41,45,3.0,2,2095,2,850,1245,70.0,96.0,101.0,556.0
4.0,2015-02-12 00:34:47,2015-02-12 01:08:47,45,3.0,2,1920,2,575,1345,50.0,31.0,35.0,496.0
4.0,2015-02-09 03:32:57,2015-02-09 04:16:57,45,3.0,2,1635,2,607,943,103.0,89.0,159.0,236.0
4.0,2015-01-28 04:38:16,2015-01-28 05:17:16,45,3.0,1,925,1,925,925,51.0,42.0,47.0,845.0
4.0,2015-02-13 06:19:34,2015-02-13 06:53:34,45,3.0,2,1770,2,425,1345,23.0,14.0,12.0,389.0
4.0,2015-02-10 03:07:50,2015-02-10 04:04:50,45,3.0,5,4190,3,425,1245,86.0,84.0,151.0,380.0
4.0,2015-02-08 20:18:01,2015-02-08 20:52:01,45,3.0,2,3090,2,1345,1745,50.0,34.0,42.0,428.0
4.0,2015-02-01 04:37:16,2015-02-01 05:20:16,45,3.0,1,1245,1,1245,1245,68.0,58.0,89.0,473.0
1.0,2015-02-02 01:12:51,2015-02-02 02:14:51,34,5.0,12,7465,8,200,1545,56.0,52.0,83.0,409.0
4.0,2015-02-10 04:45:48,2015-02-10 05:18:48,45,3.0,1,1345,1,1345,1345,43.0,37.0,43.0,444.0
4.0,2015-02-15 05:56:06,2015-02-15 06:40:06,45,3.0,1,1345,1,1345,1345,25.0,25.0,26.0,648.0
1.0,2015-01-30 03:54:32,2015-01-30 04:52:32,20,1.0,2,3228,2,1546,1812,33.0,32.0,41.0,808.0
1.0,2015-01-25 01:30:34,2015-01-25 02:14:34,20,1.0,1,1100,1,1100,1100,19.0,19.0,17.0,459.0
1.0,2015-01-25 02:23:43,2015-01-25 03:22:43,20,1.0,2,3100,2,1400,1700,26.0,25.0,34.0,711.0
3.0,2015-02-16 02:03:47,2015-02-16 03:09:47,4,1.0,4,4600,3,1400,1700,23.0,23.0,41.0,713.0
1.0,2015-01-27 02:29:00,2015-01-27 03:22:00,39,1.0,1,1150,1,1150,1150,0.0,0.0,0.0,599.0
1.0,2015-02-08 00:56:26,2015-02-08 01:57:26,39,1.0,4,4805,2,1095,1195,0.0,0.0,0.0,590.0
1.0,2015-01-24 04:01:10,2015-01-24 05:01:10,39,1.0,7,5200,5,225,1095,0.0,0.0,0.0,602.0
1.0,2015-02-01 06:20:26,2015-02-01 07:19:26,39,1.0,3,2910,3,595,1095,0.0,0.0,0.0,713.0
1.0,2015-02-14 03:10:56,2015-02-14 04:12:56,39,1.0,2,2495,2,1095,1150,0.0,0.0,0.0,802.0
1.0,2015-02-04 19:28:18,2015-02-04 20:21:18,39,1.0,2,2345,2,1150,1195,0.0,0.0,0.0,682.0
1.0,2015-01-25 03:22:11,2015-01-25 04:07:11,39,1.0,1,1250,1,1150,1150,0.0,0.0,0.0,231.0
1.0,2015-02-08 23:06:13,2015-02-08 23:54:13,39,1.0,2,1190,2,595,595,0.0,0.0,0.0,559.0
1.0,2015-01-23 02:45:55,2015-01-23 03:54:55,39,1.0,7,5035,5,195,1150,0.0,0.0,0.0,924.0
1.0,2015-01-23 05:03:26,2015-01-23 05:59:26,39,1.0,3,2065,3,195,1150,0.0,0.0,0.0,679.0
1.0,2015-02-13 22:40:21,2015-02-13 23:20:21,39,1.0,2,1790,1,895,895,0.0,0.0,0.0,200.0
1.0,2015-01-28 03:42:55,2015-01-28 04:28:55,39,1.0,3,3410,1,1095,1095,0.0,0.0,0.0,291.0
1.0,2015-02-05 04:34:59,2015-02-05 05:17:59,39,1.0,2,1545,2,295,1150,0.0,0.0,0.0,231.0
1.0,2015-02-06 02:41:13,2015-02-06 03:44:13,39,1.0,3,3100,2,600,1150,0.0,0.0,0.0,838.0
1.0,2015-02-06 01:40:24,2015-02-06 02:34:24,39,1.0,1,1250,1,1150,1150,0.0,0.0,0.0,626.0
1.0,2015-02-08 21:28:48,2015-02-08 22:14:48,39,1.0,1,1320,1,1195,1195,0.0,0.0,0.0,484.0
1.0,2015-01-22 02:17:49,2015-01-22 03:10:49,39,1.0,1,1250,1,1150,1150,0.0,0.0,0.0,627.0
1.0,2015-02-15 02:54:27,2015-02-15 03:59:27,39,1.0,3,2990,3,595,1150,0.0,0.0,0.0,839.0
1.0,2015-02-06 03:02:32,2015-02-06 03:57:32,39,1.0,2,2190,1,1095,1095,0.0,0.0,0.0,648.0
6.0,2015-02-08 22:28:41,2015-02-08 23:21:41,46,3.0,3,3125,2,700,1150,0.0,0.0,0.0,830.0
1.0,2015-02-12 03:01:14,2015-02-12 04:05:14,39,1.0,3,3285,1,1095,1095,0.0,0.0,0.0,904.0
1.0,2015-01-31 04:51:24,2015-01-31 05:46:24,39,1.0,4,3040,4,350,1095,0.0,0.0,0.0,557.0
1.0,2015-01-27 20:00:03,2015-01-27 20:50:03,39,1.0,2,2245,2,1095,1150,0.0,0.0,0.0,586.0
1.0,2015-01-22 02:21:03,2015-01-22 03:25:03,39,1.0,2,1850,2,600,1100,0.0,0.0,0.0,947.0
4.0,2015-02-13 02:09:13,2015-02-13 03:07:13,15,2.0,2,890,1,399,399,107.0,102.0,179.0,693.0
4.0,2015-01-28 03:49:27,2015-01-28 04:28:27,15,2.0,2,809,2,355,355,94.0,66.0,97.0,584.0
4.0,2015-02-16 22:45:37,2015-02-16 23:26:37,15,2.0,1,504,1,355,355,18.0,15.0,16.0,800.0
4.0,2015-02-12 00:16:26,2015-02-12 00:48:26,15,2.0,2,908,1,355,355,35.0,19.0,21.0,151.0
1.0,2015-01-28 19:01:52,2015-01-28 19:36:52,4,1.0,2,1800,1,900,900,15.0,5.0,5.0,351.0
1.0,2015-02-06 03:55:03,2015-02-06 04:56:03,4,1.0,2,2500,2,1200,1300,18.0,19.0,28.0,812.0
1.0,2015-02-07 03:27:44,2015-02-07 04:09:44,4,1.0,3,2500,2,300,1650,27.0,29.0,34.0,272.0
1.0,2015-02-06 06:21:39,2015-02-06 07:05:39,4,1.0,2,2500,2,1200,1300,2.0,1.0,2.0,322.0
1.0,2015-02-14 03:23:17,2015-02-14 04:10:17,4,1.0,3,2500,2,300,1650,28.0,28.0,44.0,273.0
1.0,2015-02-17 04:53:40,2015-02-17 05:34:40,4,1.0,1,2210,1,1529,1613,18.0,22.0,25.0,273.0
1.0,2015-02-08 03:01:11,2015-02-08 03:58:11,4,4.0,2,2500,2,1200,1300,25.0,26.0,36.0,738.0
1.0,2015-02-02 18:58:41,2015-02-02 19:39:41,4,1.0,2,1950,2,650,1150,6.0,6.0,5.0,260.0
1.0,2015-02-07 17:40:15,2015-02-07 18:25:15,4,1.0,2,2000,1,1000,1000,4.0,4.0,6.0,404.0
1.0,2015-02-02 17:17:58,2015-02-02 18:05:58,4,1.0,4,1950,3,250,1000,3.0,3.0,3.0,446.0
4.0,2015-02-05 19:41:07,2015-02-05 20:40:07,18,2.0,4,2595,4,195,1150,78.0,79.0,147.0,640.0
4.0,2015-02-05 20:16:15,2015-02-05 21:03:15,18,2.0,3,2544,3,599,1050,81.0,77.0,127.0,404.0
4.0,2015-01-26 20:33:14,2015-01-26 21:11:14,18,2.0,1,1150,1,1150,1150,61.0,85.0,96.0,315.0
4.0,2015-02-16 19:34:25,2015-02-16 20:36:25,18,2.0,1,1270,1,995,995,55.0,54.0,118.0,721.0
4.0,2015-02-17 20:14:32,2015-02-17 21:15:32,18,2.0,2,1790,2,895,895,91.0,91.0,181.0,814.0
4.0,2015-01-29 19:39:47,2015-01-29 20:46:47,18,2.0,2,1500,2,250,1250,70.0,66.0,169.0,748.0
4.0,2015-02-11 20:44:32,2015-02-11 21:35:32,18,2.0,2,1490,2,595,895,64.0,64.0,101.0,805.0
4.0,2015-01-27 19:20:03,2015-01-27 20:26:03,18,2.0,4,2145,4,100,950,63.0,62.0,143.0,928.0
4.0,2015-02-10 20:52:39,2015-02-10 21:29:39,18,2.0,2,1270,2,150,895,68.0,66.0,97.0,295.0
2.0,2015-01-26 19:35:47,2015-01-26 20:36:47,13,1.0,3,3350,3,1050,1150,57.0,85.0,135.0,280.0
4.0,2015-02-04 20:08:43,2015-02-04 21:01:43,18,2.0,2,1474,2,599,875,73.0,72.0,131.0,530.0
3.0,2015-02-09 20:35:56,2015-02-09 21:20:56,38,3.0,2,1649,2,599,1050,62.0,62.0,95.0,608.0
4.0,2015-02-12 21:02:36,2015-02-12 21:39:36,18,2.0,5,1722,3,175,950,72.0,63.0,75.0,551.0
4.0,2015-02-06 19:28:23,2015-02-06 20:21:23,18,2.0,2,2300,2,1150,1150,73.0,70.0,142.0,220.0
4.0,2015-02-03 20:50:57,2015-02-03 21:26:57,18,2.0,1,950,1,950,950,63.0,55.0,65.0,577.0
4.0,2015-02-17 20:25:21,2015-02-17 21:25:21,18,2.0,2,2295,2,895,1350,88.0,88.0,181.0,543.0
4.0,2015-01-29 19:56:13,2015-01-29 21:03:13,18,2.0,1,1400,1,1400,1400,72.0,72.0,165.0,893.0
4.0,2015-01-31 01:00:38,2015-01-31 01:46:38,46,1.0,2,2355,2,785,785,67.0,35.0,61.0,810.0
4.0,2015-02-14 01:35:57,2015-02-14 02:40:57,46,1.0,5,3315,4,205,950,102.0,97.0,172.0,858.0
4.0,2015-02-08 00:05:24,2015-02-08 00:52:24,15,2.0,2,803,2,350,355,36.0,32.0,45.0,589.0
4.0,2015-02-13 20:12:48,2015-02-13 21:08:48,15,2.0,4,1998,4,355,495,96.0,81.0,154.0,774.0
4.0,2015-01-26 01:15:34,2015-01-26 01:53:34,15,2.0,1,495,1,399,399,71.0,98.0,91.0,439.0
4.0,2015-02-04 21:21:29,2015-02-04 22:14:29,15,2.0,25,10286,14,280,495,41.0,34.0,40.0,503.0
4.0,2015-01-23 21:18:17,2015-01-23 21:58:17,4,3.0,1,454,1,355,355,42.0,34.0,43.0,837.0
4.0,2015-02-07 02:21:07,2015-02-07 03:23:07,15,2.0,3,1347,1,399,399,128.0,127.0,237.0,461.0
4.0,2015-01-26 23:49:32,2015-01-27 00:24:32,15,2.0,1,405,1,355,355,27.0,54.0,21.0,837.0
4.0,2015-01-31 21:41:21,2015-01-31 22:13:21,15,2.0,2,994,2,399,495,49.0,28.0,33.0,266.0
4.0,2015-01-24 02:39:30,2015-01-24 03:32:30,15,2.0,1,454,1,355,355,128.0,125.0,198.0,584.0
4.0,2015-02-07 03:31:58,2015-02-07 04:32:58,15,2.0,2,809,2,355,355,123.0,118.0,220.0,585.0
4.0,2015-01-31 02:56:26,2015-01-31 04:05:26,15,2.0,2,909,2,427,459,104.0,100.0,219.0,584.0
4.0,2015-02-01 04:05:54,2015-02-01 04:47:54,15,2.0,2,1008,1,355,355,78.0,72.0,119.0,150.0
4.0,2015-01-22 21:55:36,2015-01-22 22:35:36,15,2.0,4,1797,2,458,467,28.0,29.0,45.0,319.0
4.0,2015-02-17 01:14:17,2015-02-17 01:52:17,15,2.0,1,450,1,450,450,69.0,63.0,78.0,602.0
4.0,2015-01-26 20:40:09,2015-01-26 21:20:09,15,2.0,3,1298,3,350,399,56.0,90.0,90.0,450.0
4.0,2015-02-07 21:56:12,2015-02-07 22:28:12,15,2.0,2,900,2,355,495,45.0,36.0,42.0,274.0
4.0,2015-02-04 03:07:22,2015-02-04 03:51:22,15,2.0,1,404,1,355,355,101.0,80.0,138.0,584.0
5.0,2015-02-14 01:55:24,2015-02-14 02:49:24,29,1.0,3,2397,3,499,999,25.0,24.0,37.0,580.0
5.0,2015-02-18 01:57:11,2015-02-18 02:53:11,29,1.0,4,4096,4,799,1199,16.0,14.0,18.0,744.0
5.0,2015-02-01 19:27:37,2015-02-01 20:17:37,29,1.0,6,4347,4,150,1499,9.0,9.0,11.0,565.0
5.0,2015-02-14 03:07:36,2015-02-14 04:05:36,29,1.0,5,3048,3,150,1399,30.0,28.0,47.0,692.0
5.0,2015-01-29 00:07:58,2015-01-29 01:08:58,29,1.0,4,5296,4,1199,1499,7.0,7.0,7.0,819.0
5.0,2015-02-03 03:56:47,2015-02-03 04:39:47,29,1.0,1,999,1,999,999,12.0,10.0,23.0,341.0
5.0,2015-02-07 02:51:30,2015-02-07 03:34:30,29,1.0,1,999,1,999,999,27.0,26.0,36.0,341.0
5.0,2015-02-14 02:04:28,2015-02-14 02:56:28,29,1.0,3,3297,3,899,1199,27.0,22.0,34.0,542.0
4.0,2015-01-27 02:43:16,2015-01-27 03:42:16,46,1.0,2,2260,2,785,950,91.0,121.0,168.0,635.0
4.0,2015-01-24 01:36:01,2015-01-24 02:29:01,46,1.0,3,925,3,195,535,105.0,102.0,152.0,636.0
4.0,2015-01-23 21:40:06,2015-01-23 22:14:06,46,1.0,5,1445,2,165,785,31.0,38.0,34.0,336.0
4.0,2015-02-12 20:45:57,2015-02-12 21:28:57,46,1.0,6,3484,6,335,950,77.0,65.0,85.0,737.0
4.0,2015-01-29 03:23:22,2015-01-29 04:22:22,46,1.0,5,2270,5,165,785,104.0,90.0,154.0,914.0
4.0,2015-01-29 00:04:10,2015-01-29 00:51:10,46,1.0,9,2707,5,165,525,27.0,26.0,29.0,539.0
4.0,2015-01-23 01:13:27,2015-01-23 01:55:27,46,1.0,6,3985,3,535,785,84.0,52.0,81.0,496.0
4.0,2015-01-31 03:15:28,2015-01-31 04:18:28,46,1.0,2,1570,1,785,785,100.0,107.0,212.0,121.0
4.0,2015-01-28 04:01:30,2015-01-28 04:40:30,46,1.0,7,1850,2,195,350,87.0,60.0,83.0,627.0
4.0,2015-01-24 03:35:00,2015-01-24 04:34:00,46,1.0,3,3315,2,785,785,104.0,112.0,192.0,207.0
4.0,2015-01-31 23:27:51,2015-02-01 00:04:51,46,1.0,2,1289,2,599,625,36.0,28.0,33.0,578.0
4.0,2015-01-30 03:56:04,2015-01-30 04:39:04,46,1.0,2,1460,2,675,785,110.0,90.0,137.0,118.0
4.0,2015-02-05 02:24:05,2015-02-05 03:23:05,46,1.0,2,1599,2,625,799,98.0,97.0,189.0,171.0
1.0,2015-01-31 01:31:40,2015-01-31 02:13:40,23,4.0,6,1702,4,164,555,8.0,9.0,11.0,167.0
1.0,2015-02-02 23:36:30,2015-02-03 00:16:30,23,4.0,9,2153,6,149,219,4.0,6.0,5.0,167.0
5.0,2015-02-18 01:54:29,2015-02-18 02:44:29,4,1.0,2,3390,2,1495,1895,12.0,6.0,9.0,621.0
5.0,2015-02-09 02:50:48,2015-02-09 03:44:48,4,1.0,3,4285,3,695,2895,26.0,19.0,32.0,567.0
5.0,2015-02-09 03:35:29,2015-02-09 04:23:29,4,1.0,1,939,1,690,849,26.0,20.0,37.0,567.0
5.0,2015-01-26 00:04:43,2015-01-26 00:49:43,4,1.0,2,4590,1,1895,1895,14.0,16.0,11.0,332.0
5.0,2015-02-02 01:18:22,2015-02-02 02:07:22,4,1.0,2,1390,1,695,695,18.0,14.0,20.0,672.0
5.0,2015-02-02 02:55:53,2015-02-02 03:43:53,4,1.0,2,2190,2,795,1395,20.0,19.0,34.0,311.0
3.0,2015-02-11 02:56:32,2015-02-11 03:47:32,20,1.0,2,874,2,275,599,4.0,5.0,5.0,846.0
3.0,2015-02-08 23:56:26,2015-02-09 00:30:26,20,1.0,1,545,1,545,545,4.0,3.0,2.0,176.0
3.0,2015-02-04 20:33:04,2015-02-04 21:13:04,20,1.0,1,695,1,695,695,2.0,3.0,3.0,521.0
1.0,2015-02-08 02:47:07,2015-02-08 03:49:07,36,3.0,6,3885,6,300,1295,11.0,10.0,16.0,693.0
3.0,2015-01-31 21:45:26,2015-01-31 22:20:26,58,1.0,7,2825,5,100,1000,24.0,13.0,13.0,310.0
3.0,2015-02-11 19:10:13,2015-02-11 19:42:13,58,1.0,1,925,1,925,925,15.0,14.0,15.0,77.0
3.0,2015-02-04 19:56:43,2015-02-04 20:33:43,58,1.0,1,1190,1,890,890,17.0,17.0,26.0,295.0
3.0,2015-02-14 20:46:03,2015-02-14 21:18:03,58,1.0,1,890,1,890,890,22.0,21.0,19.0,311.0
3.0,2015-02-02 20:47:09,2015-02-02 21:23:09,58,1.0,1,890,1,890,890,16.0,17.0,24.0,334.0
3.0,2015-01-26 20:53:28,2015-01-26 21:39:28,58,1.0,7,4700,7,350,1100,20.0,12.0,15.0,627.0
3.0,2015-02-16 02:15:25,2015-02-16 02:50:25,58,1.0,2,1525,2,300,925,53.0,53.0,68.0,189.0
5.0,2015-02-18 02:51:21,2015-02-18 03:29:21,34,3.0,3,1999,2,499,750,22.0,13.0,22.0,354.0
5.0,2015-01-27 19:25:51,2015-01-27 20:03:51,34,3.0,4,4396,2,1099,1099,19.0,19.0,21.0,225.0
5.0,2015-01-31 20:01:07,2015-01-31 20:48:07,34,3.0,4,4947,3,1099,1299,16.0,16.0,17.0,586.0
5.0,2015-02-12 18:58:00,2015-02-12 19:31:00,34,3.0,1,1299,1,1099,1099,23.0,7.0,5.0,583.0
5.0,2015-02-16 00:36:00,2015-02-16 01:24:00,34,3.0,4,2647,4,399,1099,14.0,13.0,16.0,472.0
5.0,2015-02-01 22:25:09,2015-02-01 23:09:09,34,3.0,1,1299,1,1099,1099,14.0,15.0,19.0,618.0
1.0,2015-02-05 19:55:02,2015-02-05 20:34:02,36,4.0,1,1250,1,1250,1250,31.0,25.0,25.0,676.0
5.0,2015-02-05 22:38:42,2015-02-05 23:16:42,34,3.0,1,1099,1,1099,1099,12.0,6.0,6.0,555.0
5.0,2015-02-03 21:01:26,2015-02-03 21:41:26,34,3.0,1,1678,1,1242,1387,23.0,18.0,24.0,572.0
5.0,2015-01-29 02:52:14,2015-01-29 03:37:14,34,3.0,2,2224,2,699,1525,22.0,16.0,27.0,491.0
5.0,2015-01-28 02:07:29,2015-01-28 02:49:29,34,3.0,1,1525,1,1525,1525,15.0,14.0,17.0,491.0
5.0,2015-01-23 04:20:28,2015-01-23 05:09:28,34,3.0,5,3054,5,300,950,26.0,17.0,18.0,793.0
5.0,2015-02-04 03:10:23,2015-02-04 03:51:23,34,3.0,3,3497,3,1099,1299,21.0,15.0,23.0,318.0
5.0,2015-02-10 20:39:49,2015-02-10 21:14:49,34,3.0,1,1299,1,1099,1099,22.0,15.0,15.0,505.0
5.0,2015-02-01 04:17:01,2015-02-01 05:00:01,34,3.0,3,2548,2,350,1099,20.0,22.0,22.0,401.0
5.0,2015-02-10 21:19:04,2015-02-10 21:54:04,34,3.0,1,1099,1,1099,1099,17.0,17.0,11.0,510.0
5.0,2015-02-10 04:06:24,2015-02-10 04:39:24,34,3.0,2,1149,2,399,750,26.0,19.0,23.0,246.0
5.0,2015-02-11 03:05:07,2015-02-11 03:47:07,34,3.0,1,1499,1,1299,1299,20.0,16.0,24.0,487.0
5.0,2015-02-11 19:21:52,2015-02-11 19:55:52,34,3.0,2,1349,2,599,750,18.0,18.0,19.0,246.0
5.0,2015-02-14 02:25:37,2015-02-14 03:25:37,34,3.0,2,2575,2,1050,1525,24.0,23.0,38.0,883.0
5.0,2015-01-31 19:42:34,2015-01-31 20:17:34,34,3.0,1,1525,1,1525,1525,14.0,12.0,12.0,296.0
5.0,2015-01-28 22:01:14,2015-01-28 22:36:14,34,3.0,1,1425,1,1425,1425,8.0,6.0,6.0,255.0
5.0,2015-02-08 00:58:08,2015-02-08 01:38:08,34,3.0,1,1099,1,1099,1099,12.0,12.0,11.0,263.0
5.0,2015-02-12 04:41:55,2015-02-12 05:19:55,29,1.0,1,999,1,999,999,15.0,16.0,15.0,341.0
5.0,2015-02-13 01:42:19,2015-02-13 02:34:19,29,1.0,2,1798,2,799,999,22.0,16.0,24.0,744.0
5.0,2015-02-18 01:30:12,2015-02-18 02:24:12,29,1.0,4,4796,4,799,1699,15.0,12.0,14.0,653.0
5.0,2015-02-16 02:01:36,2015-02-16 02:59:36,29,1.0,4,3247,4,150,1199,21.0,14.0,23.0,829.0
3.0,2015-02-01 23:06:51,2015-02-01 23:53:51,4,1.0,3,2997,2,199,1399,0.0,0.0,0.0,604.0
3.0,2015-02-15 17:47:18,2015-02-15 18:25:18,4,1.0,2,1398,2,599,799,0.0,0.0,0.0,223.0
3.0,2015-02-02 03:02:11,2015-02-02 03:50:11,4,1.0,1,1199,1,1199,1199,0.0,0.0,0.0,471.0
3.0,2015-02-16 17:58:35,2015-02-16 18:41:35,4,1.0,2,2078,2,1029,1049,0.0,0.0,0.0,443.0
3.0,2015-01-28 17:53:16,2015-01-28 18:35:16,4,1.0,1,1197,1,899,899,0.0,0.0,0.0,566.0
3.0,2015-02-15 20:42:27,2015-02-15 21:27:27,4,1.0,2,1898,1,949,949,0.0,0.0,0.0,607.0
3.0,2015-01-22 19:24:11,2015-01-22 20:01:11,4,1.0,2,2148,2,949,1199,0.0,0.0,0.0,163.0
3.0,2015-02-03 01:59:11,2015-02-03 02:52:11,4,1.0,4,4162,4,878,949,0.0,0.0,0.0,584.0
3.0,2015-02-16 01:29:23,2015-02-16 02:19:23,4,1.0,1,1699,1,1699,1699,0.0,0.0,0.0,461.0
3.0,2015-01-26 01:28:54,2015-01-26 02:30:54,4,1.0,4,3894,4,199,1299,0.0,0.0,0.0,688.0
1.0,2015-02-05 20:16:02,2015-02-05 20:51:02,15,1.0,2,1525,2,750,775,33.0,33.0,31.0,423.0
1.0,2015-02-17 05:37:28,2015-02-17 06:20:28,39,3.0,4,3345,4,650,1195,8.0,8.0,12.0,177.0
1.0,2015-02-15 03:21:08,2015-02-15 04:28:08,39,3.0,9,3930,4,385,750,24.0,24.0,52.0,601.0
1.0,2015-02-02 03:21:25,2015-02-02 04:47:25,39,3.0,4,3380,4,385,1395,21.0,23.0,51.0,927.0
1.0,2015-02-09 04:43:50,2015-02-09 05:57:50,39,3.0,17,9090,9,250,1395,15.0,17.0,24.0,620.0
1.0,2015-01-24 01:41:51,2015-01-24 02:19:51,39,3.0,1,1299,1,1299,1299,20.0,22.0,22.0,208.0
5.0,2015-01-29 20:58:58,2015-01-29 21:37:58,34,3.0,2,1205,2,455,750,12.0,9.0,13.0,411.0
5.0,2015-01-26 21:01:52,2015-01-26 21:45:52,34,3.0,2,1175,2,225,950,16.0,30.0,18.0,853.0
5.0,2015-02-12 20:22:31,2015-02-12 21:06:31,34,3.0,3,3030,3,455,1525,27.0,19.0,23.0,719.0
5.0,2015-02-04 19:03:35,2015-02-04 19:44:35,34,3.0,3,1078,3,80,399,18.0,12.0,10.0,780.0
5.0,2015-02-16 19:30:18,2015-02-16 20:18:18,34,3.0,4,4399,3,599,1425,15.0,15.0,23.0,564.0
5.0,2015-02-11 20:52:43,2015-02-11 21:28:43,34,3.0,1,750,1,750,750,21.0,18.0,17.0,564.0
5.0,2015-02-07 22:10:27,2015-02-07 22:49:27,34,3.0,4,3247,4,399,1299,21.0,13.0,12.0,430.0
5.0,2015-02-16 03:53:39,2015-02-16 04:39:39,34,3.0,3,3001,3,750,1050,26.0,25.0,36.0,482.0
5.0,2015-01-30 03:04:18,2015-01-30 03:48:18,34,3.0,2,1851,2,750,1050,30.0,17.0,27.0,638.0
5.0,2015-01-28 04:17:20,2015-01-28 04:50:20,34,3.0,1,699,1,699,699,15.0,7.0,8.0,213.0
5.0,2015-02-16 00:27:07,2015-02-16 01:21:07,34,3.0,7,5681,6,399,1299,15.0,15.0,13.0,586.0
5.0,2015-02-12 01:11:06,2015-02-12 01:53:06,34,3.0,2,1800,2,699,1050,21.0,9.0,11.0,636.0
5.0,2015-02-10 21:29:49,2015-02-10 22:07:49,34,3.0,4,3696,3,399,1099,21.0,18.0,11.0,512.0
5.0,2015-02-17 19:01:35,2015-02-17 19:33:35,34,3.0,1,750,1,750,750,16.0,6.0,7.0,283.0
5.0,2015-02-15 04:30:05,2015-02-15 05:28:05,34,3.0,1,1099,1,1099,1099,25.0,25.0,43.0,876.0
5.0,2015-01-22 03:10:15,2015-01-22 03:47:15,34,3.0,4,1329,4,80,750,28.0,14.0,19.0,467.0
5.0,2015-01-21 20:22:47,2015-01-21 20:54:47,34,3.0,2,1250,2,300,950,30.0,10.0,14.0,447.0
5.0,2015-01-31 21:19:40,2015-01-31 21:55:40,34,3.0,1,1099,1,1099,1099,19.0,16.0,18.0,408.0
5.0,2015-01-31 22:00:58,2015-01-31 22:39:58,34,3.0,3,2999,3,450,1299,17.0,9.0,9.0,441.0
